level,cluster_id,feature_name,cluster_mean,global_mean,deviation_pct,abs_deviation_pct,cluster_size
1,5,total_orders,18.448058358929355,15.590367054784224,18.329852620552575,18.329852620552575,54696
1,5,avg_products_per_aisle,2.3669716273951686,2.070646981589745,14.310727441232862,14.310727441232862,54696
1,6,dept_pct_alcohol,0.059670532810641566,0.008728342273681565,583.6410734093827,583.6410734093827,15518
1,6,dept_pct_beverages,0.33636278302617273,0.09682108865015558,247.4065285937396,247.4065285937396,15518
1,6,dept_pct_snacks,0.2393160277881609,0.089089745395239,168.62353992196958,168.62353992196958,15518
1,6,dept_pct_bulk,0.001988543621312845,0.0009623169311968285,106.64123812512621,106.64123812512621,15518
1,6,reorder_rate,0.5003391885358588,0.43224927158749954,15.752465399950575,15.752465399950575,15518
1,6,preferred_day_of_week,2.370537440391803,2.0771207852227596,14.126123875727153,14.126123875727153,15518
1,6,avg_days_between_orders,16.0252279117867,15.209435406812005,5.36372641820299,5.36372641820299,15518
1,6,dept_pct_household,0.03050353653878148,0.029298901188258005,4.111537640211062,4.111537640211062,15518
1,6,dept_pct_breakfast,0.02205303659336772,0.02161258545045461,2.0379382370647616,2.0379382370647616,15518
1,6,dept_pct_other,0.0013675058646691947,0.0013609678402277338,0.4803952193585213,0.4803952193585213,15518
